"Points:0","Points:1","Points:2"
3.03970e-02,-2.56620e-02,3.01960e-02
1.20570e-02,-1.85610e-02,3.09160e-02
1.93850e-02,-1.47680e-02,3.03500e-02
1.86790e-02,-1.48460e-02,3.02960e-02
2.42400e-03,5.75930e-02,3.07840e-02
3.51680e-02,-3.26500e-02,3.02250e-02
3.18490e-02,-5.97290e-02,3.08370e-02
2.63550e-02,2.23510e-02,3.02190e-02
2.72700e-02,-6.32490e-02,3.09230e-02
2.61120e-02,2.02020e-02,3.02490e-02
1.59960e-02,3.98201e-03,2.99620e-02
3.64860e-02,-3.79380e-02,3.09750e-02
3.33790e-02,-3.72110e-02,3.36190e-02
3.46380e-02,-3.63420e-02,3.23960e-02
3.42540e-02,-3.91480e-02,3.33190e-02
1.65720e-02,-1.50850e-02,3.02260e-02
-2.70000e-05,3.55420e-02,3.10010e-02
-6.62000e-04,3.57190e-02,3.03020e-02
-1.48000e-04,3.73670e-02,3.02630e-02
9.06100e-03,-6.52680e-02,3.07670e-02
8.83000e-04,5.61590e-02,3.09840e-02
1.24560e-02,4.63401e-03,3.05180e-02
1.10440e-02,4.47301e-03,3.04280e-02
1.02960e-02,5.43401e-03,3.09680e-02
-3.08200e-03,3.01540e-02,3.03100e-02
-1.64300e-03,-5.73590e-02,3.09600e-02
2.25530e-02,4.67440e-02,3.14800e-02
2.17620e-02,4.85970e-02,3.14640e-02
1.98080e-02,8.44701e-03,3.02020e-02
-4.56700e-03,-4.26050e-02,3.08690e-02
1.16720e-02,-1.56270e-02,3.01860e-02
-1.22800e-03,2.53460e-02,3.17160e-02
3.66400e-02,-4.25260e-02,3.14430e-02
9.54600e-03,6.39101e-03,3.14400e-02
9.09100e-03,-1.79170e-02,3.03010e-02
-3.57800e-03,-5.25480e-02,3.07290e-02
2.35830e-02,3.82910e-02,3.17830e-02
2.34080e-02,3.92780e-02,3.17820e-02
3.43570e-02,-5.64200e-02,3.10080e-02
1.05110e-02,5.67430e-02,3.05430e-02
1.03820e-02,-1.67700e-02,3.02580e-02
6.15700e-03,-6.45830e-02,3.07900e-02
6.07800e-03,-6.24940e-02,3.20080e-02
3.22960e-02,-2.94270e-02,3.11500e-02
2.41440e-02,-1.92510e-02,3.08280e-02
3.41620e-02,-3.20600e-02,3.09300e-02
2.08990e-02,-1.55990e-02,3.04810e-02
2.51520e-02,1.91750e-02,3.10300e-02
-2.10800e-03,-3.22460e-02,3.06830e-02
2.43300e-03,1.55200e-02,3.18600e-02
1.08000e-04,3.83270e-02,3.09370e-02
-3.18000e-04,4.03280e-02,3.16150e-02
1.64700e-03,-6.20500e-02,3.07670e-02
8.01000e-04,-6.00920e-02,3.13180e-02
8.52000e-04,-6.11300e-02,3.08250e-02
2.09720e-02,1.16450e-02,3.09070e-02
3.68050e-02,-3.96060e-02,3.09760e-02
3.67020e-02,-3.89190e-02,3.09700e-02
1.92030e-02,7.36901e-03,3.01380e-02
2.55270e-02,2.05410e-02,3.09440e-02
1.10950e-02,-1.66830e-02,3.03880e-02
2.40660e-02,1.49500e-02,2.99400e-02
1.79810e-02,-1.49240e-02,3.03250e-02
2.83000e-04,3.73510e-02,3.09610e-02
2.68160e-02,-2.39630e-02,3.13930e-02
-2.51000e-03,2.93440e-02,3.10240e-02
1.72550e-02,6.18001e-03,3.06190e-02
2.25000e-03,-2.67170e-02,3.06530e-02
2.57100e-03,-2.86200e-02,3.18150e-02
4.85800e-03,-2.43970e-02,3.08140e-02
2.15870e-02,-1.55320e-02,3.03580e-02
-1.53400e-03,2.63350e-02,3.17200e-02
3.00000e-06,-5.91690e-02,3.13430e-02
-6.12000e-04,2.24820e-02,3.10700e-02
-1.19700e-03,4.86930e-02,3.05820e-02
-1.72400e-03,4.78480e-02,3.12940e-02
1.52590e-02,4.95001e-03,3.06110e-02
1.66970e-02,-1.60630e-02,3.04610e-02
6.60100e-03,-2.12130e-02,3.03500e-02
-2.57600e-03,-3.42690e-02,3.11320e-02
9.76700e-03,-6.51840e-02,3.08670e-02
1.89320e-02,-1.68050e-02,3.07740e-02
6.87200e-03,-2.31580e-02,3.10000e-02
9.34800e-03,-1.98720e-02,3.08380e-02
8.76800e-03,-2.09350e-02,3.09940e-02
2.24050e-02,-1.64390e-02,3.05040e-02
2.07320e-02,5.03080e-02,3.07370e-02
6.35500e-03,1.22310e-02,3.36650e-02
6.40700e-03,1.11950e-02,3.31390e-02
4.66700e-03,1.29370e-02,3.19740e-02
1.61480e-02,-6.44330e-02,3.16740e-02
1.82800e-02,-6.52520e-02,3.10060e-02
2.49650e-02,2.47320e-02,3.12430e-02
-3.40700e-03,-3.93650e-02,3.16600e-02
-2.77800e-03,-3.82660e-02,3.20010e-02
1.12230e-02,-1.76630e-02,3.06110e-02
-7.00000e-05,5.20810e-02,3.14500e-02
1.84910e-02,8.35701e-03,3.10230e-02
1.91030e-02,9.43901e-03,3.11660e-02
1.99530e-02,5.18280e-02,3.34000e-02
-1.11200e-03,4.99340e-02,3.18690e-02
-1.56500e-03,-5.83750e-02,3.06990e-02
1.74040e-02,-1.59800e-02,3.05290e-02
7.59800e-03,-6.43970e-02,3.11740e-02
4.70000e-05,5.14380e-02,3.10010e-02
2.50730e-02,-2.11520e-02,3.10530e-02
-2.03800e-03,4.65330e-02,3.20130e-02
1.75300e-02,-1.69620e-02,3.07520e-02
9.98400e-03,5.70910e-02,3.09050e-02
1.42840e-02,-1.93030e-02,3.12260e-02
1.99660e-02,-6.46900e-02,3.10110e-02
1.89670e-02,-6.51970e-02,3.08450e-02
9.62100e-03,-2.18140e-02,3.15050e-02
9.18600e-03,-2.38430e-02,3.20720e-02
4.62100e-03,5.82170e-02,3.13180e-02
3.64330e-02,-5.07990e-02,3.10630e-02
3.30450e-02,-3.02000e-02,3.09300e-02
3.26040e-02,-3.13480e-02,3.20940e-02
-3.77100e-03,-3.65080e-02,3.08220e-02
2.25300e-02,-1.74190e-02,3.07440e-02
2.11510e-02,-1.75580e-02,3.09390e-02
1.96350e-02,-1.67250e-02,3.08080e-02
3.57250e-02,-3.76200e-02,3.16750e-02
7.02700e-03,-2.41150e-02,3.15070e-02
3.69290e-02,-4.06100e-02,3.09800e-02
8.08800e-03,6.19601e-03,3.08930e-02
5.64800e-03,8.93301e-03,3.05970e-02
2.12780e-02,4.94840e-02,3.21500e-02
-1.38600e-03,-3.21220e-02,3.11400e-02
7.04000e-04,3.63690e-02,3.16730e-02
2.29280e-02,4.53570e-02,3.16980e-02
-2.45100e-03,3.03710e-02,3.10300e-02
2.36790e-02,4.13540e-02,3.10460e-02
2.30360e-02,4.22890e-02,3.24290e-02
-1.53000e-03,3.07680e-02,3.17430e-02
1.85430e-02,7.32201e-03,3.05290e-02
-8.71000e-04,2.34330e-02,3.10540e-02
8.04900e-03,7.23701e-03,3.15120e-02
-3.38400e-03,-4.64120e-02,3.17760e-02
2.38850e-02,3.93700e-02,3.10850e-02
2.04530e-02,-1.76340e-02,3.09550e-02
9.93000e-03,-1.88080e-02,3.06830e-02
2.39420e-02,3.70620e-02,3.18070e-02
2.39200e-02,3.52750e-02,3.25270e-02
6.44400e-03,-2.51750e-02,3.16620e-02
6.72800e-03,5.85840e-02,3.21770e-02
3.66010e-02,-4.15350e-02,3.14400e-02
2.26570e-02,-1.83990e-02,3.09630e-02
-4.70000e-05,-3.09440e-02,3.15270e-02
-1.53800e-03,-3.60820e-02,3.25040e-02
3.90900e-03,-6.27750e-02,3.13310e-02
8.83000e-04,1.68030e-02,3.11560e-02
2.48260e-02,2.68040e-02,3.18660e-02
2.47980e-02,2.20570e-02,3.16200e-02
1.65850e-02,6.12101e-03,3.09010e-02
4.01600e-03,-2.84280e-02,3.22700e-02
2.52670e-02,2.93510e-02,3.18680e-02
2.15300e-02,1.37600e-02,3.15130e-02
1.07750e-02,-1.96990e-02,3.10690e-02
-1.07700e-03,-3.40360e-02,3.21780e-02
-7.86000e-04,3.26480e-02,3.17200e-02
5.61000e-04,3.53990e-02,3.16970e-02
4.43800e-03,-2.64120e-02,3.15570e-02
2.50000e-02,2.37270e-02,3.12570e-02
-1.17800e-03,3.17140e-02,3.17350e-02
-2.29400e-03,2.73460e-02,3.10090e-02
-1.88200e-03,2.83520e-02,3.17350e-02
2.24370e-02,4.62760e-02,3.30930e-02
9.02000e-04,2.14510e-02,3.24570e-02
8.14000e-04,2.28520e-02,3.31720e-02
1.72700e-03,2.19400e-02,3.39000e-02
5.00500e-03,-2.53610e-02,3.12590e-02
2.39980e-02,1.70430e-02,3.12880e-02
1.78260e-02,8.30501e-03,3.13650e-02
2.00300e-03,-2.96730e-02,3.21140e-02
6.94000e-04,-3.08350e-02,3.19610e-02
1.02160e-02,7.51601e-03,3.21560e-02
1.16110e-02,-2.05940e-02,3.14200e-02
2.53420e-02,-2.30990e-02,3.16720e-02
1.01980e-02,-2.07560e-02,3.13030e-02
2.27230e-02,4.42870e-02,3.31130e-02
2.22110e-02,4.33570e-02,3.45230e-02
2.24400e-02,4.52510e-02,3.37970e-02
3.40900e-03,5.82540e-02,3.11470e-02
1.70920e-02,-1.89870e-02,3.13190e-02
1.63820e-02,-1.90710e-02,3.12340e-02
1.49810e-02,-1.92280e-02,3.11840e-02
2.30240e-02,3.84050e-02,3.24870e-02
7.52200e-03,-6.23070e-02,3.24410e-02
6.02100e-03,-6.14630e-02,3.24670e-02
1.65420e-02,7.16101e-03,3.14730e-02
2.27850e-02,-1.93770e-02,3.12030e-02
-3.08200e-03,-4.94030e-02,3.17440e-02
1.56880e-02,-1.91460e-02,3.12490e-02
2.44780e-02,3.33670e-02,3.25570e-02
2.34850e-02,3.23830e-02,3.39370e-02
1.97630e-02,-1.77050e-02,3.10470e-02
-1.96000e-03,-5.33020e-02,3.18970e-02
-3.49200e-03,-4.54200e-02,3.17130e-02
3.24280e-02,-5.76020e-02,3.16360e-02
3.30380e-02,-5.65190e-02,3.17510e-02
2.14050e-02,-1.95160e-02,3.14030e-02
2.84350e-02,-2.57920e-02,3.15380e-02
-2.02000e-04,-5.61080e-02,3.23640e-02
-1.28000e-04,-5.71250e-02,3.20770e-02
1.28430e-02,-6.50770e-02,3.10080e-02
1.44770e-02,6.95701e-03,3.18130e-02
1.30320e-02,7.84101e-03,3.23780e-02
2.99010e-02,-2.66610e-02,3.12100e-02
9.72600e-03,-6.41500e-02,3.14250e-02
3.06700e-03,-6.08130e-02,3.19620e-02
3.59040e-02,-4.54300e-02,3.21620e-02
2.33960e-02,1.59660e-02,3.12390e-02
1.37200e-03,5.72930e-02,3.15250e-02
8.61100e-03,5.86720e-02,3.32030e-02
7.46400e-03,5.88320e-02,3.29050e-02
5.88000e-03,-2.62260e-02,3.19770e-02
2.85930e-02,-6.20810e-02,3.12170e-02
2.00170e-02,-1.96600e-02,3.15220e-02
3.53400e-02,-5.12150e-02,3.19080e-02
1.11810e-02,-6.50220e-02,3.10000e-02
3.48280e-02,-5.32950e-02,3.17740e-02
-3.65000e-04,5.07990e-02,3.15120e-02
2.94000e-04,5.54390e-02,3.13720e-02
-1.33700e-03,-4.40720e-02,3.32990e-02
-2.73100e-03,-4.52960e-02,3.23540e-02
1.07570e-02,5.72290e-02,3.18530e-02
1.94530e-02,-2.07100e-02,3.18510e-02
2.15370e-02,-2.04890e-02,3.17040e-02
1.24450e-02,-2.14890e-02,3.17220e-02
1.79190e-02,-1.98890e-02,3.15590e-02
-5.00000e-04,4.13220e-02,3.23080e-02
2.52010e-02,-6.34600e-02,3.12340e-02
7.56500e-03,-6.33470e-02,3.18530e-02
2.37230e-02,-2.12680e-02,3.15360e-02
2.35940e-02,-2.02920e-02,3.12700e-02
1.08400e-03,5.76380e-02,3.23010e-02
2.94700e-03,5.85280e-02,3.17450e-02
8.27400e-03,-6.32640e-02,3.19540e-02
-1.78000e-04,5.30680e-02,3.13250e-02
2.38580e-02,-2.22400e-02,3.18550e-02
2.65490e-02,-6.22720e-02,3.17290e-02
2.14200e-03,-3.06370e-02,3.24810e-02
-1.88700e-03,4.53700e-02,3.29610e-02
1.26200e-03,3.73370e-02,3.30450e-02
1.47270e-02,-6.45970e-02,3.15060e-02
3.28830e-02,-3.32850e-02,3.28060e-02
3.27440e-02,-3.23150e-02,3.24270e-02
3.42790e-02,-4.61940e-02,3.34560e-02
3.48420e-02,-4.51520e-02,3.30480e-02
1.66520e-02,-2.10190e-02,3.18530e-02
1.58170e-02,-2.01240e-02,3.15040e-02
2.38850e-02,1.91050e-02,3.21940e-02
3.52230e-02,-3.85900e-02,3.23710e-02
3.53940e-02,-3.96050e-02,3.23820e-02
7.26500e-03,8.17301e-03,3.16820e-02
-2.04200e-03,-5.22940e-02,3.20690e-02
-7.00000e-05,-5.81520e-02,3.16620e-02
-2.02600e-03,-3.81480e-02,3.25500e-02
-1.03000e-03,-5.52030e-02,3.21220e-02
2.92290e-02,-6.09810e-02,3.15720e-02
-1.12800e-03,4.23480e-02,3.15880e-02
-1.81700e-03,2.98170e-02,3.17470e-02
2.17380e-02,-6.38170e-02,3.15820e-02
1.89070e-02,-6.30810e-02,3.23030e-02
2.39050e-02,2.02680e-02,3.23320e-02
2.48370e-02,2.09270e-02,3.16280e-02
3.52630e-02,-5.02010e-02,3.21630e-02
2.62870e-02,-2.49860e-02,3.20700e-02
-1.08000e-04,2.26060e-02,3.17500e-02
1.04090e-02,-6.30070e-02,3.22970e-02
3.51860e-02,-4.91820e-02,3.24420e-02
1.38410e-02,-2.13340e-02,3.17470e-02
2.55000e-04,2.16640e-02,3.17910e-02
1.16710e-02,6.64001e-03,3.17220e-02
1.10460e-02,-2.16430e-02,3.17360e-02
-2.41800e-03,-4.82800e-02,3.24170e-02
2.79170e-02,-2.68070e-02,3.23170e-02
1.58800e-03,1.95720e-02,3.25290e-02
8.05000e-04,1.91130e-02,3.18480e-02
3.51080e-02,-4.11010e-02,3.28450e-02
1.08300e-02,5.77580e-02,3.28970e-02
1.17070e-02,5.76290e-02,3.32870e-02
1.16830e-02,5.84880e-02,3.52690e-02
1.52200e-03,1.71990e-02,3.18530e-02
1.58270e-02,8.14501e-03,3.23410e-02
6.11000e-04,3.93520e-02,3.30290e-02
2.41910e-02,2.90980e-02,3.32630e-02
1.64630e-02,9.25001e-03,3.27280e-02
1.77880e-02,9.35001e-03,3.20020e-02
7.22800e-03,9.21901e-03,3.23490e-02
5.04700e-03,5.89250e-02,3.25560e-02
2.16690e-02,-2.14640e-02,3.19910e-02
1.95890e-02,-2.16820e-02,3.21710e-02
1.53700e-03,-5.99910e-02,3.16840e-02
6.42200e-03,1.01340e-02,3.23170e-02
1.11180e-02,-6.29240e-02,3.23630e-02
3.40400e-03,5.92780e-02,3.29680e-02
1.51360e-02,8.07401e-03,3.24190e-02
1.36990e-02,8.96901e-03,3.30980e-02
9.76000e-04,3.83460e-02,3.30330e-02
1.63440e-02,5.51950e-02,3.28990e-02
1.48400e-03,-5.89540e-02,3.21780e-02
1.73500e-02,-2.09420e-02,3.18280e-02
1.81920e-02,-2.18330e-02,3.22100e-02
2.19600e-03,5.91730e-02,3.30610e-02
1.52200e-03,5.86490e-02,3.29520e-02
2.26610e-02,1.80070e-02,3.29170e-02
8.74400e-03,8.38301e-03,3.24650e-02
2.44700e-02,-6.24930e-02,3.19330e-02
2.37850e-02,2.50200e-02,3.25860e-02
-1.13900e-03,2.73550e-02,3.24550e-02
1.73190e-02,5.48220e-02,3.36510e-02
-1.19000e-03,2.83610e-02,3.24480e-02
7.35000e-04,2.93870e-02,3.38720e-02
-3.92000e-04,2.73730e-02,3.31620e-02
3.45100e-03,-2.94800e-02,3.25830e-02
-4.00000e-04,2.45790e-02,3.24360e-02
2.54770e-02,-2.40720e-02,3.20050e-02
2.94010e-02,-2.76620e-02,3.21450e-02
1.50960e-02,9.11901e-03,3.30690e-02
-3.40000e-04,5.14610e-02,3.21910e-02
2.23580e-02,-2.13960e-02,3.18830e-02
3.04820e-02,-5.87900e-02,3.21320e-02
-3.88000e-04,5.20950e-02,3.28160e-02
1.15940e-02,8.72901e-03,3.29580e-02
1.23040e-02,8.81401e-03,3.30540e-02
4.58900e-03,-6.16400e-02,3.21420e-02
1.61190e-02,-6.33800e-02,3.24020e-02
1.60950e-02,-6.23240e-02,3.31630e-02
1.67960e-02,-6.22470e-02,3.31830e-02
1.45450e-02,-2.12520e-02,3.17990e-02
2.27160e-02,1.69740e-02,3.24420e-02
-2.30100e-03,-4.22010e-02,3.27050e-02
1.11790e-02,-2.26200e-02,3.20020e-02
1.96720e-02,1.15660e-02,3.18840e-02
2.02780e-02,1.26440e-02,3.19680e-02
1.27240e-02,-2.34290e-02,3.24390e-02
3.17560e-02,-5.76600e-02,3.19220e-02
1.38990e-02,-6.15550e-02,3.32320e-02
1.09670e-02,-5.98190e-02,3.39030e-02
1.30920e-02,-5.95670e-02,3.42000e-02
-1.10800e-03,-5.41870e-02,3.23570e-02
9.33100e-03,-2.48080e-02,3.24710e-02
1.06130e-02,-2.36690e-02,3.23180e-02
8.03000e-03,-2.59610e-02,3.24640e-02
6.75000e-03,-2.70970e-02,3.26330e-02
1.90640e-02,1.04830e-02,3.17860e-02
3.59580e-02,-4.44190e-02,3.21600e-02
2.16300e-02,-6.06850e-02,3.35400e-02
2.23670e-02,-6.16510e-02,3.29070e-02
2.02760e-02,-6.18750e-02,3.29920e-02
1.70890e-02,1.03430e-02,3.29830e-02
1.41210e-02,-2.32730e-02,3.24790e-02
3.10950e-02,-5.77070e-02,3.23000e-02
1.60900e-02,-2.20680e-02,3.21700e-02
1.67810e-02,-2.19950e-02,3.21090e-02
1.76270e-02,-2.28830e-02,3.25420e-02
9.46600e-03,8.47601e-03,3.26920e-02
3.52080e-02,-4.21000e-02,3.28280e-02
-1.87400e-03,4.79420e-02,3.19920e-02
2.87800e-03,-3.05350e-02,3.28340e-02
4.74500e-03,-2.83320e-02,3.25580e-02
2.37840e-02,-6.25570e-02,3.20700e-02
2.14980e-02,1.48120e-02,3.22120e-02
-1.56200e-03,-4.91610e-02,3.29300e-02
-1.37200e-03,-5.11680e-02,3.27690e-02
-1.32800e-03,4.33430e-02,3.22840e-02
2.71920e-02,-6.11640e-02,3.21790e-02
2.85080e-02,-6.00000e-02,3.23790e-02
1.46960e-02,-6.35500e-02,3.21910e-02
2.01970e-02,1.47330e-02,3.31910e-02
2.30560e-02,-6.15770e-02,3.28130e-02
2.87380e-02,-2.77140e-02,3.24900e-02
2.96980e-02,-2.95900e-02,3.30200e-02
2.26230e-02,-2.33440e-02,3.24700e-02
-1.08000e-04,5.63250e-02,3.28360e-02
2.16850e-02,4.85680e-02,3.28600e-02
7.46000e-03,-2.70120e-02,3.27440e-02
2.31760e-02,-2.23050e-02,3.20440e-02
2.30680e-02,2.10860e-02,3.30460e-02
-1.91000e-03,-3.91340e-02,3.27100e-02
4.61700e-03,1.50430e-02,3.33720e-02
5.48100e-03,1.41680e-02,3.39450e-02
2.27460e-02,1.59270e-02,3.17440e-02
3.53020e-02,-4.31010e-02,3.27510e-02
1.39470e-02,-6.25900e-02,3.26950e-02
1.10770e-02,-6.18810e-02,3.29830e-02
1.49800e-03,3.53680e-02,3.30620e-02
8.75000e-04,3.44230e-02,3.24210e-02
2.08090e-02,1.58120e-02,3.33220e-02
-1.67000e-03,4.91870e-02,3.23820e-02
2.04220e-02,-2.25800e-02,3.24730e-02
-2.07300e-03,4.65510e-02,3.27110e-02
-1.88300e-03,-4.61780e-02,3.28210e-02
-2.51800e-03,-4.72830e-02,3.24320e-02
-9.81000e-04,2.63580e-02,3.24420e-02
3.37820e-02,-3.52110e-02,3.27040e-02
2.55000e-04,-3.28590e-02,3.25350e-02
1.38830e-02,5.63560e-02,3.27490e-02
1.28210e-02,5.68890e-02,3.26660e-02
3.01300e-03,-5.97800e-02,3.24240e-02
-4.85000e-04,-3.29660e-02,3.21320e-02
1.48110e-02,-2.32040e-02,3.23710e-02
2.17670e-02,2.10050e-02,3.40240e-02
2.31570e-02,2.00780e-02,3.29210e-02
2.18050e-02,-2.24370e-02,3.23230e-02
1.58000e-03,-3.16880e-02,3.28110e-02
2.28820e-02,3.70730e-02,3.31850e-02
2.20690e-02,4.72930e-02,3.35730e-02
2.02280e-02,-6.08390e-02,3.35330e-02
1.88280e-02,-6.09920e-02,3.35410e-02
1.77590e-02,-2.38590e-02,3.28120e-02
1.63650e-02,-2.40100e-02,3.28530e-02
1.49500e-02,5.61780e-02,3.34700e-02
-1.36800e-03,4.42160e-02,3.36740e-02
2.41280e-02,-2.41920e-02,3.24730e-02
2.21690e-02,3.63760e-02,3.45720e-02
2.23700e-02,3.73740e-02,3.38690e-02
-5.27000e-04,4.23370e-02,3.36950e-02
6.58000e-04,4.03690e-02,3.44110e-02
1.53620e-02,-6.24250e-02,3.28590e-02
2.35600e-02,2.40250e-02,3.26420e-02
2.03070e-02,-6.29260e-02,3.22950e-02
1.14600e-03,3.63490e-02,3.23700e-02
-4.54000e-04,-5.30750e-02,3.29200e-02
2.28970e-02,-2.52900e-02,3.31370e-02
2.20750e-02,-2.43850e-02,3.29390e-02
1.40900e-03,3.43870e-02,3.30910e-02
7.47200e-03,-6.12730e-02,3.29350e-02
3.46890e-02,-5.12530e-02,3.24110e-02
1.74820e-02,-6.21770e-02,3.30760e-02
1.89320e-02,1.36040e-02,3.35020e-02
6.32700e-03,-2.91170e-02,3.33410e-02
5.25800e-03,-6.05130e-02,3.28450e-02
2.41600e-02,2.31600e-02,3.20540e-02
2.29290e-02,4.01810e-02,3.24750e-02
1.08930e-02,-2.56060e-02,3.30820e-02
1.21560e-02,-2.44830e-02,3.27210e-02
-3.84000e-04,5.35090e-02,3.20360e-02
2.24480e-02,3.93770e-02,3.31670e-02
-5.61000e-04,5.39590e-02,3.27600e-02
5.34000e-04,-5.60030e-02,3.27130e-02
2.15700e-03,-5.78250e-02,3.29120e-02
6.31400e-03,1.32720e-02,3.42680e-02
2.95900e-03,-5.87470e-02,3.28830e-02
1.93000e-02,-2.46750e-02,3.31830e-02
2.43920e-02,-6.04070e-02,3.31550e-02
2.22300e-03,1.76010e-02,3.25970e-02
3.35140e-02,-5.33910e-02,3.25800e-02
2.64600e-02,-6.01960e-02,3.28780e-02
9.66600e-03,-6.20450e-02,3.28500e-02
-3.69000e-04,-5.40830e-02,3.27430e-02
1.72300e-03,-3.26540e-02,3.32080e-02
1.27900e-03,-5.58900e-02,3.31780e-02
2.82000e-03,-5.67030e-02,3.35650e-02
2.35790e-02,2.82160e-02,3.39760e-02
2.34580e-02,2.75130e-02,3.39670e-02
2.25300e-02,2.57290e-02,3.47010e-02
3.11650e-02,-3.04570e-02,3.26760e-02
2.06970e-02,-2.45250e-02,3.31390e-02
2.84560e-02,-5.89680e-02,3.28730e-02
3.40100e-02,-4.31790e-02,3.37900e-02
3.32570e-02,-4.22240e-02,3.42670e-02
2.82150e-02,-2.87300e-02,3.32190e-02
3.91000e-04,-3.38260e-02,3.28840e-02
-1.93000e-04,-3.48960e-02,3.30070e-02
3.23650e-02,-3.43000e-02,3.35670e-02
2.28820e-02,2.30930e-02,3.32390e-02
9.74300e-03,-2.77210e-02,3.35330e-02
-1.67700e-03,4.98070e-02,3.31230e-02
-6.70000e-04,-3.69540e-02,3.31780e-02
3.23140e-02,-5.55400e-02,3.25270e-02
7.98300e-03,9.33501e-03,3.28760e-02
5.75800e-03,-3.01700e-02,3.36100e-02
1.82180e-02,-6.31490e-02,3.24110e-02
-5.39000e-04,-5.20640e-02,3.30930e-02
8.32400e-03,-2.78870e-02,3.33380e-02
1.20100e-03,-5.48740e-02,3.34160e-02
1.35530e-02,-2.43270e-02,3.27430e-02
2.50810e-02,-2.60700e-02,3.29690e-02
1.83240e-02,1.25200e-02,3.34020e-02
7.94300e-03,1.03790e-02,3.34960e-02
1.08930e-02,8.65301e-03,3.29690e-02
-1.98800e-03,4.85830e-02,3.29670e-02
-6.94000e-04,5.23060e-02,3.37980e-02
-1.18100e-03,5.16170e-02,3.43000e-02
-3.64940e-02,8.48100e-02,3.25820e-02
-3.57130e-02,8.54850e-02,3.25680e-02
-3.70090e-02,8.53060e-02,3.26900e-02
5.86300e-03,5.92820e-02,3.32150e-02
-3.59080e-02,8.42900e-02,3.26380e-02
-3.51760e-02,8.49460e-02,3.25940e-02
-1.11500e-03,-4.60520e-02,3.34720e-02
-3.62870e-02,8.68860e-02,3.27620e-02
-3.67610e-02,8.64910e-02,3.27350e-02
-8.14000e-04,-4.19820e-02,3.35880e-02
1.14200e-03,-3.37180e-02,3.33470e-02
2.97550e-02,-5.78160e-02,3.28970e-02
3.13060e-02,-3.14240e-02,3.30710e-02
1.31320e-02,-2.63420e-02,3.34870e-02
-2.13500e-03,4.70030e-02,3.38060e-02
-1.78200e-03,4.53220e-02,3.36640e-02
3.44550e-02,-4.82130e-02,3.31080e-02
2.73910e-02,-2.78290e-02,3.30130e-02
2.24430e-02,4.23550e-02,3.38280e-02
-3.02000e-04,-3.98990e-02,3.37660e-02
-1.04200e-03,-4.00060e-02,3.33640e-02
-3.53110e-02,8.37310e-02,3.27690e-02
1.50940e-02,-2.51390e-02,3.31470e-02
2.25100e-02,4.03570e-02,3.31530e-02
2.17190e-02,4.03690e-02,3.45410e-02
4.47800e-03,-5.95750e-02,3.30620e-02
2.99700e-03,5.96130e-02,3.35390e-02
3.16510e-02,-5.55910e-02,3.28730e-02
1.08000e-04,2.47510e-02,3.31530e-02
-3.45670e-02,8.44150e-02,3.27030e-02
1.85970e-02,-2.47540e-02,3.31630e-02
1.88740e-02,-2.66930e-02,3.38600e-02
1.81770e-02,-2.67680e-02,3.39060e-02
4.41000e-04,2.73460e-02,3.38770e-02
3.26140e-02,-3.62640e-02,3.39830e-02
3.24900e-02,-3.52820e-02,3.37900e-02
-3.50700e-02,8.68820e-02,3.28530e-02
7.18300e-03,-2.99930e-02,3.38680e-02
8.46900e-03,-2.88540e-02,3.37340e-02
8.75400e-03,-3.07900e-02,3.45100e-02
-1.01900e-03,-4.70560e-02,3.34080e-02
1.05300e-03,-3.87050e-02,3.43260e-02
-3.70960e-02,8.40890e-02,3.29690e-02
2.20060e-02,1.79640e-02,3.33410e-02
2.38620e-02,3.33830e-02,3.32300e-02
2.26560e-02,3.34020e-02,3.46330e-02
2.23230e-02,3.53760e-02,3.45930e-02
-3.40090e-02,8.57360e-02,3.29480e-02
2.57560e-02,-2.60130e-02,3.27190e-02
-3.74770e-02,8.58060e-02,3.28660e-02
-1.74600e-03,5.09000e-02,3.47190e-02
3.42800e-03,1.83040e-02,3.39200e-02
2.89400e-03,1.79830e-02,3.32160e-02
2.13000e-03,1.98570e-02,3.31800e-02
-3.76010e-02,8.45970e-02,3.30540e-02
3.14440e-02,-3.23960e-02,3.34080e-02
3.22000e-04,5.74870e-02,3.32170e-02
9.43300e-03,9.52701e-03,3.33770e-02
3.17200e-03,-3.24620e-02,3.37070e-02
3.58200e-03,1.66800e-02,3.32300e-02
2.37020e-02,3.02720e-02,3.39620e-02
-2.20400e-03,4.79890e-02,3.37580e-02
2.36480e-02,3.13310e-02,3.39420e-02
1.11660e-02,-2.75510e-02,3.37440e-02
3.59400e-03,-3.04470e-02,3.29980e-02
-3.65150e-02,8.35610e-02,3.30230e-02
1.44800e-03,3.63570e-02,3.30450e-02
6.78000e-04,-3.57640e-02,3.36790e-02
-3.42570e-02,8.74050e-02,3.32060e-02
3.43690e-02,-4.72020e-02,3.32990e-02
1.17310e-02,-2.65040e-02,3.33860e-02
1.77060e-02,1.14340e-02,3.32080e-02
-3.55110e-02,8.74520e-02,3.29610e-02
3.39590e-02,-5.02840e-02,3.30920e-02
-3.71390e-02,8.69690e-02,3.30870e-02
-3.45930e-02,8.31750e-02,3.31160e-02
3.38830e-02,-4.92670e-02,3.33630e-02
